Method,Name,Error,Occurrences,First Seen,Last Seen
GET,GET /api/v1/retrieve/Observation?_id=3363f5fde15ca38d906d2b3143c94a643f53642aeb58504d1fc5c67d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=8a0edb685ed39d86871a6dfb9cdd83e39086a814117ca6e0c2e0d60a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=80482d13ab0fcdb51d8a890ab8fb2b0bf31eadf872b6eb3c6e503198,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=eb36139b866d1589d35d599037a8eedbb965e093c4f04334247268b8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=77c7d67aca5e2b2bf9e83b3da0ac7deb3349da35721f012c95d85785,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=b1b09c27b4a6ddf1b17712415547a7f1f99e847abb2a4426b6ecc3a1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=761859c28de0c2bd7065664bc4209f9bc3ca9696e3d47d07828a25f8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=a0643ac0503077682448d27111d34f07ec574d62921b45a22a299d1f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=c8c606a0caf1c54ec7a3ac66cf7a185aa88afef0f6faf89b15dfcd50,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=25bf31e1b0414c13da1a0f55f473678c02e1bef28c7595545df25c3b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=084a3b420ed779d671965f1a5fb70a1d1fbe8099135ba880ea0c3a68,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=d096dd61839905d7378f5d6cccb4d829cd1cf61568cd58aca70562aa,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=bed169520dd72362ba84a65004ffe2c3a91e672c8eedba696a3ef507,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=40e6c585304408a653a88661dedc913a4ef8a06f901c2a180deafe91,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=74357c120ccc8633f2730e58d86de96055a51a9152d448cc47795250,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=4bba15b6cbf957ee5105a5cf202e3dcf4e28f1dbeb0b6c2ff2fd0318,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=b140f678a804a53485014cd8e5beab157b0bf8131b8e53b267c6bfad,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=4cbc3e8d87fe1507407a808de51e5ea3e0792728586b4b6082a64b70,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=f950e1bfa21b9a479b569d51aeb1ff139e2e1d6c23e8e1f140eb68b3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=cb147d7907e90de9aca9440fd6c78886b029ff5eb37219f94107021d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=49d9630b87e0d4e6fb84bd11958bb768d89643c523c35172ad7cd823,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=67f9ca6ded10f182cd6d875fc8daf97af662e148a4aa7297377287fe,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=a653a2170ab6040457987a72b5dd05148be18205ab250e85e3c85426,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=49ea1024442235ca2226d2fe74569191eda0e07ddb9aed5732fcff96,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=caedb491fb20ff198a3b3b31e7b8d90aff7ab278c3b32fed82e29085,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=32487bfd64363341e6d3600f4e8accbee3a7ce51a7dcfb2b84299236,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=9a24cef99e51586b803e99382136cb991610b75d81ac47b408d350ea,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=4d9ff923a4c05fbfd62051bf750d62e0186eb9c593b5a45d42f8c5e6,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=47e6e9ffbc72db383b30962fc53008b64860e155b8b1eb8fa738d66e,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=f245d708b7ce4e67a0a9ae271d3d170f70af11f0f3b7b9088fceaf37,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=201cc6c7af448655ba69d9d9fcc5eb55e0b2816711a5929130d7de52,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=1be76a5c31291db1f3a7c5631b8fac57ba6bbb776042fc78b5ecd6e1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=247325b1aaab7381c103a33cdbc56b915c081046bd52f4fbc3b80b86,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=90824b652c2f385a02df9c9e5255b4ca2596ed23b147315b26f97ef1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=db199b71b67c58ac4f3315e67f49aa12f1ca191c38d5e49385d01847,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=a12f6aa83fd22467d33a7c2727298e6bb1936ddad4bae72f4e788ee0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=b0a6e8a1fb612dd9105014bebace977b762c7764c9040737918777a6,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=e1340ca0407a6bc1cc9ff1fe79ffe07f77aa4e4146447f4eb95a3fea,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=4aa9f6a450259b5f28cbf798057cbc39e2143109bdce604df3560eb2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=150116fd0f457a198732ca2fb984b85b59ec098dfdfe1341f26b5b62,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=c503e721431c5c6b3f7aa264f1f5e0e1fe9443a3a3d20a4e6797b82b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=81cb1cf54dece4ab9d8ad9079303d739b8b3e4276b0e568b0d401f4b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=72034195cbfc9e1a2951a53de41ae5a7d55cfcaeed1854464899fc64,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=1effebba89527f91aef3300e427265e5e85b96e85373f4385435e8a2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:47:51Z,2026-07-03T18:47:51Z
GET,GET /api/v1/retrieve/Observation?_id=52efb8c40396733e59944a519d739575c474d473ac9f5f4d7f85da13,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=d368158504fb87c9b125565f78343bf4e0d460b6626bfa163b09d5ec,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=71d34bfb9ab3be33fbef0d2c1b6bc3e78cd6e54e3b5d1ca06ef82866,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=3fa873867451a3a43ec47f7c16df09c9623572a7c044702a4cfbaa46,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=3710ef2960b19687824b20c5ea24dea82638cb83a79621f2db7d68ef,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=be5ab18c1a937e7081ac4aaf7616ff07475471e0497124f6e97e2c4b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=79810aac6c4f4d473952b80fad94676905329d6af475f5e3eaa311b3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=14c048f8f613cc9290dc1d66bc0bd71faefc060fdf3d6dac488d4899,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=4d01418e97a3661ee4502b6d47c230b4094366c51d46d168d15fd114,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=fe2c100eeaf08d31b5836448df29f6c81a635da66ea59f2abf53b24b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=0c81054a7015ee795ca0d5a60999203f53a5d7944cf68ec1d0c3be40,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=afc5a3b80e48327a889690de53842eff613daefb99a61a8f8cb946e2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=16ac41a862bc3f3c60bdf460928a0c4a21b53117f3fb60342774c88f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:47:51Z,2026-07-03T18:47:51Z
GET,GET /api/v1/retrieve/Observation?_id=fe1f16d86e4b364c06c6ba98a86794be287080eef652231c82e49ef8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=a784de92319aebcdbba58ba986ca039c174fe96f1e12215da39be8ae,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=9041fba95c40c952389a16db6339a815cb0871197c80762da5f934a0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=36a35d603b6e33690a2e8e09d87d9e54468c59df1c1a3c62b55c9b34,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:23Z,2026-07-03T18:55:23Z
GET,GET /api/v1/retrieve/Observation?_id=635a55e2b4c8b79a22f1441841f20578dc4239029e5625c9812193f9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=f7447ce3758acb040c3acfd9a80f34679e476774f11f31a3886a1ca8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=7e131951251bdc610d60d6979f830c79427cb7eb66d0f88ce4f04b90,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=7102ff7cf5b744082f14499e5bd7f08ea0be11fcdd8cb986e626862a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=71c2ec566a6c4b487c955702ad38937749676aae626bd937394f7675,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:23Z,2026-07-03T18:55:23Z
GET,GET /api/v1/retrieve/Observation?_id=6cecc6f87e64f57a095be411c043fb8a26a036c02a40443a56125c32,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=559fa5a11ece0a4f7b0ef507c13fcf36751818d9ee1fd568f4e58aec,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=ba52334d71229dcaf70e16dff88b10ecf9384e63871aa8cc07595eaf,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=2c030ff55a8ae87798cb2beb83e69b17dcc89ceca1d62c3e634c1dbf,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=5f919c312da1694bd90acff542603d46085c3a46b44df8b77539bc84,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=9be00882535602fc0f4978ec5444e0e084fd5df7288197b896c8cb0f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=f58f532cb74ce6d5d59ffd6ac6a9c9699c63429e56ffc50b24141d2b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:02Z,2026-07-03T18:52:02Z
GET,GET /api/v1/retrieve/Observation?_id=dfd5862c255fc9c599649b9d67fad674d83a59202ecb0eb22e7aab7b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=303b291f0eb8c4622082aec3234250c0b6ac8a4c6d64e58161fae9ab,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=da0d86bf7775b3586278412f08da7a2af77fd84234c836c9a2294146,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=8e3942cf3a19abf8a69cdfd011f6b02f2ed1fef3aa9c705dc64cf5c7,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=82afb47a9f4c7fe156ac3caa87e9948d9fdad9f50ffa036face0696d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=811426f256324096511569db89f8787abe68a804e1fba30f70ad9df7,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=d869d373544277a0afc232c870c06a7e1b52fba3c98fc0beb3c2e63b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=9810576d84cfd99976147f80f005220861e43ce8b0ccb91a53fb75b3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=216cf3186c7b2cca64b7d486d7e35a704b5fdbb48e1cf223511ecabb,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=e33d12bf0e75d6f146ab4ef64c85648f23576dc733f7332720669535,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=46a82c9d89dc65d99a573736d543b037479edb8c695fbc4527b57079,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=cccb7ba7b50cd80ecdd7bbd9a1534385453e67f43a0330d046cf231f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=fd75af9b6db7ef8b7c7d58b1d583bb9b472dbd6148f215ae95dfb880,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=8b4b32827dc8856b533c154767402020f83c97e054f482e29aae85ee,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=67339eb0e26c186817afc930f082fbb507dd3c5ef20be01762a60963,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=61f4b2c860d8ea814390f6db6bc6a144d17a49cf2e41a16c4a14610a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=caf39f438df29f5d9418f95d57384f3f4447795f289b2283523fa44b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=a8b949996f0cafb70533ca50ee8943fe35757cb1901d001b5028f9a2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=4ad96b63980fc58b6f113ba6bf1c3ff8c3a2e68a60676b91720fb6b7,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=e7e6351196d6affa31bb399712302aebf55b45cc15d92c67bcd16e31,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=f1831a06818ffc991c55954cb7b53f77ca1da7277983c3acd9085d43,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=339f1faa4c304a6679d7302a7732f74892ae4c61f575c86f6b32fdc2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=8cdf65d774391b2dc43f838a3524f4ed66fe67a8b25143c760134f89,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=5b77d55282337ebd9c1587c83f7f3eb202d22c30164454ca513c49f3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=94b968cb25aa1d2691a966e3fd7928ec50e962041bda30acd7563392,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=441ba5b515911294c7eb051bbc263b45078755f7ee35191fed17c8f2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=626ef4c100416d3f571afd8e42cc85fd7ba13760dee13930749f23a7,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=229210d44569556f18411f9148e2e346edf7f09ce9b15973fe223c3c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=617cc2c17bda9d68e4a889e8cb7d203977584bebd046443a4f86d081,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=cba1c3be7113db2df79e20c1da6eb0214aedbf5088b0ae8c54d6d45b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=0a60a6fea6afba8f3cd9c1929366cee96d5853b3e2951b8ffe73b64e,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=5d25f242114d3ef094645265e2b9925286cfb00fa458f69f842ca069,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=bbfcb16567e1df5947a43f461e46a9d4c46a9a800570937c38d670f0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=ca0d26d52cd24c8696c67bf475e4f25fd00bf46d3f03730007afa78a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=e4f802bc65bf9d67089c80db86d65dce64db28a4ffd302f6d8b6d004,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=304a6a86845dacef0b8107c769258a400d9b189dd277bebe5b42ff78,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=3db03dadd9730643eea64d9e78c5050fc7dcc004da794a1b0ed95005,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=5b0acec6c16676e14c65ce8354238e7e26c0ae478d34bc90db0a56d9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=8b435ce72e43225fe8e3f3fd7226fdd6c6f28cf6fc2a63d5ab2001dd,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=afcaa1e1957c00dd66a5d8eb85f390caec1d0ace0a62f83a57d62b8f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=b17198aa1fcdcb42d5b0705418294688722345caa3a1e6c6d5c8dc5e,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=9620988d811b20b28f67a09131c3d3d19453796fabda74867faa2515,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=b2b519a6477f476837ad80721e9259094f8764caf5dd3bbfb47bfa59,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=0580abcb250cf1a9c88efe8d4f7bcd507aa1afde645ba559658ec648,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=bbb291a4a4e0e0e9a6b7716aee9f028118f2971cb8ad77f73994a3e1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=b13c9bb2232d1564f24d44fe947cbe2c27e3adf627fd83002ca76c87,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=58dc11cfbed99df2ad1194bacbe3bfaa03c492f8f111f4000b8613be,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=a81321d2d497408dc5cd4851b15a51e67353b7d58561213ff4513346,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=b974f5e5dba1d06636097097b55d98ceac95e29da4392b83fb5ac8a1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=017e2c6078733478838fc6b4ba9be4a4938e380642489055027b8d2d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=e910d4bec866707bfaed7e70760ed93dec05d3d73ff18f55fca5817b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
